time_sec_p1,time_sec_p2,time_sec_p3,time_min_total,videotime,yearDOB,gender,race,raceOther,state,education,income,adults,minors,frequencyPrior,frequencySince,platform,time,qID,respID,choice,altID,obsID,price,quantity,material,setOptions,set_price,total_price,material_Bamboo,material_Eco,material_Plastic,setOptions_f,setOptions_fk,setOptions_fks
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,8,6,162,1,2,1294,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,8,6,162,0,3,1294,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,9,7,162,0,1,1295,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,9,7,162,1,2,1295,30,50,Eco,f,0.6,30,0,1,0,1,0,0
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,9,7,162,0,3,1295,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,10,8,162,1,1,1296,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,10,8,162,0,2,1296,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
60,375,122,9.283333333333331,171,1972,man,white,NA,MI,degree_bs,incF_50to75,2,2,week_1,week_1,boxstores,10,8,162,0,3,1296,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",15,1,163,0,1,1297,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",15,1,163,1,2,1297,25,50,Eco,f,0.5,25,0,1,0,1,0,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",15,1,163,0,3,1297,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",13,2,163,0,1,1298,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",13,2,163,0,2,1298,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",13,2,163,1,3,1298,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",14,3,163,0,1,1299,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",14,3,163,0,2,1299,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",14,3,163,1,3,1299,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",14,4,163,0,1,1300,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",14,4,163,1,2,1300,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",14,4,163,0,3,1300,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",15,5,163,0,1,1301,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",15,5,163,0,2,1301,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",15,5,163,1,3,1301,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",17,6,163,0,1,1302,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",17,6,163,1,2,1302,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",17,6,163,0,3,1302,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",16,7,163,1,1,1303,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",16,7,163,0,2,1303,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",16,7,163,0,3,1303,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",11,8,163,0,1,1304,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",11,8,163,1,2,1304,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
27,299,56,6.366666666666666,139,1993,man,white,NA,NY,hs,incD_25to35,3,NA,never,never,"boxstores, foodmarket, takeout",11,8,163,0,3,1304,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,47,1,164,0,1,1305,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,47,1,164,1,2,1305,25,50,Eco,f,0.5,25,0,1,0,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,47,1,164,0,3,1305,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,31,2,164,1,1,1306,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,31,2,164,0,2,1306,30,50,Eco,f,0.6,30,0,1,0,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,31,2,164,0,3,1306,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,27,3,164,0,1,1307,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,27,3,164,1,2,1307,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,27,3,164,0,3,1307,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,52,4,164,0,1,1308,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,52,4,164,1,2,1308,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,52,4,164,0,3,1308,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,20,5,164,0,1,1309,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,20,5,164,1,2,1309,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,20,5,164,0,3,1309,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,20,6,164,1,1,1310,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,20,6,164,0,2,1310,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,20,6,164,0,3,1310,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,29,7,164,0,1,1311,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,29,7,164,1,2,1311,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,29,7,164,0,3,1311,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,24,8,164,0,1,1312,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,24,8,164,1,2,1312,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
91,549,135,12.916666666666666,167,1949,man,white,NA,CA,college_some,incE_35to50,2,NA,month_2-3,never,takeout,24,8,164,0,3,1312,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,19,1,165,0,1,1313,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,19,1,165,1,2,1313,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,19,1,165,0,3,1313,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,16,2,165,1,1,1314,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,16,2,165,0,2,1314,30,50,Eco,f,0.6,30,0,1,0,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,16,2,165,0,3,1314,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,38,3,165,1,1,1315,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,38,3,165,0,2,1315,25,50,Eco,f,0.5,25,0,1,0,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,38,3,165,0,3,1315,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,39,4,165,0,1,1316,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,39,4,165,1,2,1316,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,39,4,165,0,3,1316,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,5,165,0,1,1317,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,5,165,1,2,1317,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,5,165,0,3,1317,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,6,165,1,1,1318,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,6,165,0,2,1318,25,200,Eco,f,0.5,100,0,1,0,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,6,165,0,3,1318,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,104,7,165,0,1,1319,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,104,7,165,1,2,1319,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,104,7,165,0,3,1319,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,8,165,0,1,1320,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,8,165,1,2,1320,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
65,556,80,11.683333333333334,217,1993,man,white,NA,NE,degree_grad,incG_75to100,2,1,month_2-3,month_2-3,takeout,15,8,165,0,3,1320,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",180,1,166,0,1,1321,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",180,1,166,1,2,1321,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",180,1,166,0,3,1321,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",32,2,166,0,1,1322,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",32,2,166,1,2,1322,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",32,2,166,0,3,1322,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",15,3,166,0,1,1323,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",15,3,166,1,2,1323,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",15,3,166,0,3,1323,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",12,4,166,1,1,1324,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",12,4,166,0,2,1324,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",12,4,166,0,3,1324,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",17,5,166,1,1,1325,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",17,5,166,0,2,1325,25,200,Eco,f,0.5,100,0,1,0,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",17,5,166,0,3,1325,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",15,6,166,0,1,1326,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",15,6,166,1,2,1326,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",15,6,166,0,3,1326,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",9,7,166,1,1,1327,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",9,7,166,0,2,1327,20,50,Eco,f,0.4,20,0,1,0,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",9,7,166,0,3,1327,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",12,8,166,0,1,1328,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",12,8,166,0,2,1328,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
43,573,72,11.466666666666669,166,1999,man,white,NA,NV,college_some,incG_75to100,3,NA,month_2-3,month_2-3,"boxstores, takeout",12,8,166,1,3,1328,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,7,1,167,0,1,1329,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,7,1,167,1,2,1329,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,7,1,167,0,3,1329,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,6,2,167,0,1,1330,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,6,2,167,1,2,1330,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,6,2,167,0,3,1330,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,4,3,167,0,1,1331,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,4,3,167,1,2,1331,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,4,3,167,0,3,1331,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,14,4,167,0,1,1332,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,14,4,167,1,2,1332,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,14,4,167,0,3,1332,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,7,5,167,0,1,1333,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,7,5,167,1,2,1333,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,7,5,167,0,3,1333,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,11,6,167,0,1,1334,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,11,6,167,1,2,1334,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,11,6,167,0,3,1334,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,6,7,167,0,1,1335,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,6,7,167,1,2,1335,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,6,7,167,0,3,1335,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,8,8,167,1,1,1336,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,8,8,167,0,2,1336,25,50,Eco,f,0.5,25,0,1,0,1,0,0
37,242,67,5.766666666666667,120,1983,man,white,NA,PA,degree_grad,incE_35to50,2,NA,month_2-3,month_2-3,takeout,8,8,167,0,3,1336,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
34,149,82,4.416666666666667,38,1984,man,white,NA,NY,degree_bs,incF_50to75,1,NA,month_2-3,month_2-3,boxstores,16,1,168,0,1,1337,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
34,149,82,4.416666666666667,38,1984,man,white,NA,NY,degree_bs,incF_50to75,1,NA,month_2-3,month_2-3,boxstores,16,1,168,1,2,1337,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
34,149,82,4.416666666666667,38,1984,man,white,NA,NY,degree_bs,incF_50to75,1,NA,month_2-3,month_2-3,boxstores,16,1,168,0,3,1337,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
